dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,49.683659,251.550381,70.055879,37.360036,9.962676,0.000000,4.830166
0.020000,49.765288,250.805658,70.805072,37.559289,9.962676,0.000000,4.812894
0.020000,49.834223,250.055651,71.558250,37.758543,9.962676,0.000000,4.795125
0.020000,49.889926,249.300561,72.315414,37.957796,9.962676,0.000000,4.776861
0.020000,49.931862,248.540585,73.076562,38.157050,9.962676,0.000000,4.758102
0.020000,49.959494,247.775954,73.841696,38.356303,9.962676,0.000000,4.738855
0.020000,49.972287,247.006963,74.610814,38.555557,9.962676,-0.000000,4.719129
0.020000,49.969715,246.233883,75.383918,38.754810,9.962676,0.000000,4.698935
0.020000,49.951262,245.457019,76.161007,38.954064,9.962676,0.000000,4.678289
0.020000,49.916428,244.676736,76.942080,39.153317,9.962676,0.000000,4.657211
0.020000,49.864734,243.893399,77.727139,39.352571,9.962676,0.000000,4.635726
0.020000,49.795724,243.107398,78.516183,39.551825,9.962676,0.000000,4.613861
0.020000,49.708972,242.319154,79.309212,39.751078,9.962676,0.000000,4.591648
0.020000,49.604083,241.529088,80.106226,39.950332,9.962676,0.000000,4.569125
0.020000,49.480705,240.737661,80.907225,40.149585,9.962676,0.000000,4.546332
0.020000,49.338528,239.945362,81.712210,40.348839,9.962676,0.000000,4.523314
0.020000,49.177282,239.152637,82.521179,40.548092,9.962676,0.000000,4.500119
0.020000,48.996758,238.360001,83.334133,40.747346,9.962676,0.000000,4.476797
0.020000,48.796792,237.567939,84.151073,40.946599,9.962676,0.000000,4.453402
0.020000,48.577274,236.776929,84.971997,41.145853,9.962676,0.000000,4.429990
0.020000,48.338155,235.987456,85.796907,41.345106,9.962676,0.000000,4.406616
0.020000,48.079440,235.199992,86.625802,41.544360,9.962676,0.000000,4.383339
0.020000,47.801192,234.414987,87.458681,41.743613,9.962676,0.000000,4.360214
0.020000,47.503527,233.632872,88.295546,41.942867,9.962676,0.000000,4.337297
0.020000,47.186613,232.854049,89.136396,42.142120,9.962676,-0.000000,4.314643
0.020000,46.850673,232.078897,89.981231,42.341374,9.962676,0.000000,4.292303
0.020000,46.495973,231.307761,90.830051,42.540627,9.962676,0.000000,4.270327
0.020000,46.122822,230.540946,91.682856,42.739881,9.962676,0.000000,4.248760
0.020000,45.731571,229.778723,92.539646,42.939134,9.962676,0.000000,4.227645
0.020000,45.322602,229.021326,93.400421,43.138388,9.962676,0.000000,4.207020
0.020000,44.896330,228.268946,94.265182,43.337641,9.962676,0.000000,4.186919
0.020000,44.453193,227.521736,95.133927,43.536895,9.962676,0.000000,4.167373
0.020000,43.993651,226.779810,96.006658,43.736149,9.962676,0.000000,4.148407
0.020000,43.518178,226.043239,96.883373,43.935402,9.962676,0.000000,4.130044
0.020000,43.027265,225.312067,97.764074,44.134656,9.962676,0.000000,4.112301
0.020000,42.521405,224.586286,98.648759,44.333909,9.962676,0.000000,4.095194
0.020000,42.001104,223.865868,99.537430,44.533163,9.962676,0.000000,4.078735
0.020000,41.466863,223.150744,100.430086,44.732416,9.962676,0.000000,4.062930
0.020000,40.919183,222.440814,101.326727,44.931670,9.962676,0.000000,4.047786
0.020000,40.358571,221.735958,102.227353,45.130923,9.962676,0.000000,4.033307
0.020000,39.785518,221.036017,103.131964,45.330177,9.962676,0.000000,4.019492
0.020000,39.200512,220.340814,104.040560,45.529430,9.962676,0.000000,4.006342
0.020000,38.604041,219.650152,104.953141,45.728684,9.962676,0.000000,3.993855
0.020000,37.996576,218.963809,105.869707,45.927937,9.962676,-0.000000,3.982027
0.020000,37.378581,218.281541,106.790258,46.127191,9.962676,0.000000,3.970853
0.020000,36.750513,217.603091,107.714795,46.326444,9.962676,0.000000,3.960329
0.020000,36.112822,216.928189,108.643316,46.525698,9.962676,0.000000,3.950450
0.020000,35.465945,216.256542,109.575823,46.724951,9.962676,0.000000,3.941210
0.020000,34.810309,215.587847,110.512314,46.924205,9.962676,0.000000,3.932604
0.020000,34.146337,214.921788,111.452791,47.123458,9.962676,0.000000,3.924625
0.020000,33.474442,214.258037,112.397252,47.322712,9.962676,0.000000,3.917270
0.020000,32.795033,213.596258,113.345699,47.521965,9.962676,0.000000,3.910532
0.020000,32.108511,212.936099,114.298131,47.721219,9.962676,0.000000,3.904408
0.020000,31.415270,212.277200,115.254548,47.920473,9.962676,0.000000,3.898894
0.020000,30.715703,211.619191,116.214950,48.119726,9.962676,0.000000,3.893987
0.020000,30.010198,210.961693,117.179337,48.318980,9.962676,0.000000,3.889686
0.020000,29.299143,210.304315,118.147709,48.518233,9.962676,0.000000,3.885989
0.020000,28.582925,209.646659,119.120066,48.717487,9.962676,0.000000,3.882896
0.020000,27.861933,208.988317,120.096409,48.916740,9.962676,0.000000,3.880409
0.020000,27.136556,208.328870,121.076736,49.115994,9.962676,0.000000,3.878530
0.020000,26.407189,207.667889,122.061048,49.315247,9.962676,0.000000,3.877261
0.020000,25.674231,207.004936,123.049346,49.514501,9.962676,-0.000000,3.876608
0.020000,24.938091,206.339562,124.041628,49.713754,9.962676,0.000000,3.876577
0.020000,24.199183,205.671307,125.037896,49.913008,9.962676,0.000000,3.877176
0.020000,23.457935,204.999698,126.038149,50.112261,9.962676,0.000000,3.878413
0.020000,22.714787,204.324254,127.042386,50.311515,9.962676,0.000000,3.880298
0.020000,21.970194,203.644478,128.050609,50.510768,9.962676,0.000000,3.882844
0.020000,21.224873,202.960089,129.062485,50.676813,8.302230,-83.022302,3.886063
0.020000,20.479798,202.271021,130.077350,50.809649,6.641784,-83.022302,3.889968
